"Mars Year","Mission subphase","Sol","Ls","Centroid longitude","Centroid latitude","Area (square km)","Member ID","Sequence ID","Maximum latitude","Minimum latitude","Confidence interval","Missing data"
"      29","P18","       1","      52.9000","     -57.3500","     -32.7500","       1196642.1","P18_015","P18_01","     -17.7500","     -48.0500","      75","no"
"      29","P18","       2","      53.3000","     -39.0500","      60.0500","       2002730.0","P17_011","P17_01","      72.9500","      41.7500","      50","no"
"      29","P18","       2","      53.3000","     -168.850","      69.1500","       16923.965","P18_002","","      70.2500","      67.8500","      50","no"
"      29","P18","       2","      53.3000","      137.750","      32.4500","       115620.28","P18_003","","      35.6500","      29.0500","      50","no"
"      29","P18","       2","      53.3000","     -71.7500","     -44.7500","       313732.72","P18_017","P18_01","     -39.7500","     -49.6500","      75","no"
"      29","P18","       3","      53.7000","     -8.75000","      58.1500","       1579204.8","P17_011","P17_01","      71.6500","      45.5500","      50","no"
"      29","P18","       3","      53.7000","     -161.050","      62.0500","       210100.98","P18_002","","      68.9500","      57.6500","      50","no"
"      29","P18","       3","      53.7000","     -57.2500","     -39.7500","       802407.50","P18_017","P18_01","     -32.5500","     -49.2500","      75","no"
"      29","P18","       4","      54.1000","     -45.3500","     -15.7500","       318540.12","P18_018","P18_01","     -10.6500","     -20.3500","      75","no"
"      29","P18","       4","      54.1000","     -82.9500","     -43.8500","       22060.398","P18_019","P18_01","     -42.4500","     -45.1500","      50","no"
"      29","P18","       5","      54.6000","     -67.5500","     -39.4500","       627651.88","P18_019","P18_01","     -32.0500","     -48.6500","      75","no"
"      29","P18","       5","      54.6000","     -86.5500","     -28.4500","       10683.822","P18_020","","     -27.2500","     -29.4500","      75","no"
"      29","P18","       6","      55.0000","      80.2500","     -34.0500","       33536.805","P18_022","","     -31.8500","     -36.3500","      50","no"
"      29","P18","       6","      55.0000","     -44.5500","     -26.9500","       2070942.9","P18_019","P18_01","     -9.95000","     -44.8500","      75","no"
"      29","P18","       6","      55.0000","     -77.7500","     -22.3500","       112415.55","P18_020","P18_01","     -18.3500","     -26.7500","      50","no"
"      29","P18","       6","      55.0000","     -110.450","     -45.1500","       287350.97","P18_023","","     -37.7500","     -51.9500","      50","no"
"      29","P18","       7","      55.3000","      135.550","      32.0500","       106617.10","P18_004","","      37.2500","      28.0500","      75","no"
"      29","P18","       7","      55.3000","     -89.5500","      67.6500","       10401.878","P18_005","","      69.3500","      66.5500","      50","no"
"      29","P18","       7","      55.3000","     -27.1500","     -15.7500","       759262.12","P18_019","P18_01","     -4.74999","     -28.2500","      50","yes"
"      29","P18","       7","      55.3000","      172.350","     -43.7500","       96977.977","P18_024","","     -37.9500","     -48.0500","      75","no"
"      29","P18","       8","      55.8000","     -77.4500","      58.8500","       95689.617","P18_006","","      62.2500","      55.1500","      50","no"
"      29","P18","       8","      55.8000","     -23.8500","     -10.0500","       847796.06","P18_019","P18_01","     0.250008","     -20.7500","      75","no"
"      29","P18","       8","      55.8000","     -49.3500","     -35.6500","       401210.78","P18_024","P18_01","     -28.5500","     -42.4500","      50","no"
"      29","P18","       9","      56.2000","     -67.7500","      64.2500","       116575.41","P18_006","","      67.9500","      60.5500","      50","no"
"      29","P18","       9","      56.2000","     -157.750","      62.3500","       155371.09","P18_008","","      65.8500","      60.1500","      50","no"
"      29","P18","       9","      56.2000","     -20.7500","     -25.5500","       387794.78","P18_019","P18_01","     -16.6500","     -34.2500","      50","no"
"      29","P18","      10","      56.6000","      151.850","     -41.6500","       101737.63","P18_025","","     -36.8500","     -44.9500","      50","no"
"      29","P18","      11","      57.0000","      76.6500","     -31.3500","       351902.78","P18_021","","     -20.0500","     -37.6500","      75","no"
"      29","P18","      11","      57.0000","     -119.550","     -48.6500","       71718.461","P18_028","","     -45.8500","     -50.7500","      50","no"
"      29","P18","      11","      57.0000","     -55.8500","     -39.7500","       897462.44","P18_026","P18_02","     -29.5500","     -50.3500","      75","no"
"      29","P18","      12","      57.5000","     -146.050","      65.8500","       170084.41","P18_007","","      71.0500","      61.1500","      50","no"
"      29","P18","      12","      57.5000","     -23.9500","      67.8500","       25883.936","P18_009","","      70.4500","      65.9500","      50","no"
"      29","P18","      12","      57.5000","     -36.9500","     -19.7500","       589406.19","P18_027","P18_02","     -8.95000","     -29.2500","      75","no"
"      29","P18","      12","      57.5000","     -33.5500","     -39.0500","       358347.31","P18_026","P18_02","     -33.9500","     -44.4500","      75","no"
"      29","P18","      12","      57.5000","      31.4500","     -45.8500","       136729.75","P18_029","","     -42.0500","     -48.4500","      75","no"
"      29","P18","      13","      57.8000","      135.450","      31.8500","       119564.77","P18_010","","      36.5500","      28.2500","      50","no"
"      29","P18","      13","      57.8000","     -60.9500","     -40.1500","       673854.44","P18_030","P18_02","     -32.0500","     -48.2500","      75","no"
"      29","P18","      13","      57.8000","     -31.2500","     -13.9500","       535356.19","P18_027","P18_02","     -4.95000","     -21.9500","      75","no"
"      29","P18","      13","      57.8000","      64.5500","     -29.5500","       25157.578","P18_032","","     -28.3500","     -30.9500","      50","no"
"      29","P18","      13","      57.8000","     -87.4500","     -28.7500","       30961.006","P18_034","P18_02","     -26.6500","     -30.3500","      50","no"
"      29","P18","      13","      57.8000","     -81.9500","     -48.3500","       88373.328","P18_031","P18_02","     -45.8500","     -52.4500","      50","yes"
"      29","P18","      14","      58.2000","      137.550","      32.2500","       28330.266","P18_010","","      34.6500","      30.3500","      50","no"
"      29","P18","      14","      58.2000","     -53.6500","     -25.9500","       1192612.5","P18_030","P18_02","     -12.0500","     -39.9500","      75","no"
"      29","P18","      14","      58.2000","      169.950","     -42.3500","       80198.727","P18_032","","     -37.9500","     -46.5500","      50","no"
"      29","P18","      14","      58.2000","     -84.4500","     -38.7500","       92486.430","P18_033","P18_02","     -36.0500","     -41.5500","      75","yes"
"      29","P18","      15","      58.7000","     -68.4500","     -44.1500","       532370.38","P18_033","P18_02","     -37.0500","     -51.5500","      50","yes"
"      29","P18","      15","      58.7000","     -46.4500","     -15.8500","       340299.56","P18_030","P18_02","     -9.35000","     -23.2500","      50","no"
"      29","P18","      16","      59.1000","     -44.8500","     -37.1500","       753168.19","P18_033","P18_02","     -29.1500","     -44.2500","      75","no"
"      29","P18","      17","      59.5000","      152.250","     -42.8500","       66963.727","P18_036","","     -39.7500","     -45.5500","      50","yes"
"      29","P18","      17","      59.5000","     -34.1500","     -21.6500","       438437.03","P18_033","P18_02","     -14.5500","     -29.0500","      50","no"
"      29","P18","      18","      59.9000","     -57.2500","     -38.2500","       391210.75","P18_035","P18_02","     -29.7500","     -46.5500","      50","yes"
"      29","P18","      19","      60.3000","     -103.850","     -44.3500","       21938.346","P18_037","","     -43.1500","     -45.5500","      50","no"
"      29","P18","      20","      60.7000","      133.350","      29.9500","       152208.38","P18_011","","      34.1500","      26.5500","      75","no"
"      29","P18","      20","      60.7000","      34.7500","     -45.7500","       161935.62","P18_038","","     -41.2500","     -48.6500","      50","yes"
"      29","P18","      21","      61.2000","      61.4500","      7.35001","       47545.715","P18_012","","      9.95000","      5.05000","      50","no"
"      29","P18","      21","      61.2000","     -67.2500","     -39.0500","       392682.19","P18_039","","     -35.0500","     -42.6500","      50","yes"
"      29","P18","      22","      61.6000","      61.7500","      11.3500","       86290.719","P18_012","","      14.1500","      8.45000","      75","no"
"      29","P18","      22","      61.6000","     -121.350","     -47.5500","       196371.14","P18_040","","     -43.5500","     -51.1500","      50","yes"
"      29","P18","      23","      61.9000","     -80.6500","     -41.8500","       904988.44","P18_040","","     -28.7500","     -48.2500","      75","yes"
"      29","P18","      23","      61.9000","     -37.9500","     -15.2500","       541089.50","P18_042","","     -8.55000","     -23.0500","      50","no"
"      29","P18","      24","      62.3000","      132.150","      28.8500","       62374.691","P18_013","","      31.0500","      26.1500","      75","no"
"      29","P18","      24","      62.3000","     -57.6500","     -38.4500","       727006.50","P18_040","","     -26.2500","     -49.9500","      50","no"
