,Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data
3725,32,D16,7,18.3,115.65,-63.75,602920.56,D16_033,D16_03,-56.05,-70.95,75,1
3726,32,D16,7,18.3,-139.05,-61.45,207636.33,D16_038,,-56.45,-66.15,75,1
3727,32,D16,8,18.7,-25.15,53.75,1064882.6,D16_007,,62.45,43.65,50,1
3728,32,D16,8,18.7,148.55,-67.55,937493.94,D16_033,D16_03,-59.35,-74.45,50,0
3729,32,D16,8,18.7,-82.55,-64.35,423775.25,D16_038,,-57.25,-69.95,75,0
3730,32,D16,9,19.1,-43.75,58.25,1303554.1,D16_008,,73.15,43.85,75,1
3731,32,D16,9,19.1,178.55,-60.95,179705.41,D16_033,D16_03,-57.05,-65.35,50,1
3732,32,D16,9,19.1,129.95,-57.65,628490.25,D16_037,D16_03,-49.95,-66.15,75,1
3733,32,D16,9,19.1,-41.05,-60.65,39827.336,D16_038,,-58.55,-62.35,75,1
3734,32,D16,10,19.6,30.95,58.95,895892.31,D16_008,D16_02,64.55,51.95,50,1
3735,32,D16,10,19.6,-147.95,-63.55,192608.73,D16_033,D16_03,-59.35,-67.15,75,1
3736,32,D16,10,19.6,151.75,-62.25,213758.92,D16_037,D16_03,-52.55,-68.05,50,0
3737,32,D16,10,19.6,175.75,-63.15,11116.753999999999,D16_040,,-61.65,-64.45,50,1
3738,32,D16,10,19.6,122.35,-59.15,251059.81,D16_043,D16_03,-52.55,-66.35,50,1
3739,32,D16,10,19.6,13.15,-65.45,16858.814,D16_046,,-62.95,-67.15,50,0
3740,32,D16,11,20.0,104.85,58.85,2758167.0,D16_008,D16_02,73.15,44.45,50,1
3741,32,D16,11,20.0,-81.75,-65.45,641649.38,D16_033,D16_03,-60.05,-69.95,50,0
3742,32,D16,11,20.0,-42.15,-64.05,30290.097999999998,D16_039,,-62.75,-65.55,50,1
3743,32,D16,11,20.0,-174.65,-57.15,27950.455,D16_042,,-55.25,-58.65,100,1
3744,32,D16,11,20.0,-179.95,-65.85,35773.523,D16_040,,-62.45,-68.85,50,0
3745,32,D16,11,20.0,134.25,-61.65,59262.905999999995,D16_043,D16_03,-59.15,-63.45,50,1
3746,32,D16,12,20.4,15.75,56.95,1005237.3,D16_009,D16_02,72.55,38.65,75,1
3747,32,D16,12,20.4,93.35,53.55,2430337.2,D16_008,D16_02,66.65,37.65,50,1
